ISO_N3_EH,SOVEREIGNT,num,totalanimaldens_15,totalanimaldens_20,totalanimalvol_20,totalcalories_20,totalfats_20,totalprt_20,animal
784,United Arab Emirates,85,22258526.652706146,4605000.000000004,53665288.50000004,87474420255000.06,6493499908500.004,6064177600500.005,eggs
634,Qatar,86,7665036.14453125,608999.9999999998,9128970.899999993,14880222566999.988,1104605478899.999,1031573711699.9991,eggs
414,Kuwait,87,46622926.40356445,9189999.999999998,80223186,130763793180000,9707005506000,9065220018000,eggs
368,Iraq,88,46548572.88962267,5572000,55923935.199999966,91156014375999.94,6766796159199.995,6319404677599.996,eggs
512,Oman,89,5005835.995077133,1535999.9999999956,26180044.80000005,42673473024000.08,3167785420800.006,2958345062400.006,eggs
548,Vanuatu,90,493622.5390625,146000.00000000003,637903.2000000001,1039782216000.0001,77186287200.00002,72083061600.00002,eggs
116,Cambodia,91,13242079.217859745,5067000.000000002,18974394.89999996,30928263686999.934,2295901782899.995,2144106623699.9956,eggs
764,Thailand,92,270717324.1346854,93642000.00000001,704805877.199999,1148833579835998.5,85281511141199.875,79643064123599.89,eggs
418,Laos,93,33648164.64108324,2719000.000000003,17615041.500000004,28712517645000.004,2131420021500.0002,1990499689500.0005,eggs
104,Myanmar,94,316991358.8765402,19969000.00000001,111592762.6999999,181896203200999.84,13502724286699.988,12609982185099.99,eggs
704,Vietnam,95,255581978.42181683,81687999.99999996,473659699.2000007,772065309696001.1,57312823603200.08,53523546009600.08,eggs
408,North Korea,96,17285936.717559814,15754999.999999993,127443770.49999987,207733345914999.8,15420696230499.984,14401146066499.986,eggs
410,South Korea,97,157323050.51957703,72580000.00000004,734574922.000001,1197357122860001.5,88883565562000.11,83006966186000.11,eggs
496,Mongolia,98,846690.8636177068,801000.0000000009,8484111.900000047,13829102397000.076,1026577539900.0057,958704644700.0054,eggs
356,India,99,753063305.6811435,559040000.0000021,6712672799.999998,10941656663999998,812233408799999.75,758532026399999.9,eggs
050,Bangladesh,100,247785634.77294922,218726000.00000018,558998038.1999999,911166802265999.9,67638762622199.984,63166778316599.99,eggs
064,Bhutan,101,591854.7990265936,1340000.0000000005,7069437.999999998,11523183939999.998,855401997999.9998,798846493999.9999,eggs
524,Nepal,102,50540725.42576887,12928000.000000007,80189798.40000004,130709371392000.06,9702965606400.004,9061447219200.004,eggs
586,Pakistan,103,464307028.27662826,103749999.99999993,946251874.9999944,1542390556249990.8,114496476874999.31,106926461874999.36,eggs
004,Afghanistan,104,13221359.078420997,10372999.999999993,21899477.599999994,35696148487999.99,2649836789599.999,2474640968799.9995,eggs
762,Tajikistan,105,5702838.925772667,3499999.9999999953,42000000.000000045,68460000000000.07,5082000000000.005,4746000000000.005,eggs
417,Kyrgyzstan,106,4230055.369398743,4591000.0000000065,30909825.699999977,50383015890999.96,3740088909699.997,3492810304099.9976,eggs
795,Turkmenistan,107,20987812.407171488,9098999.999999974,90136513.80000007,146922517494000.12,10906518169800.008,10185426059400.01,eggs
364,Iran,108,930857832.8009491,51832999.99999978,755564457.6999964,1231570066050994,91423299381699.56,85378783720099.6,eggs
760,Syria,109,20730405.359291792,12589999.999999974,121487204.99999994,198024144149999.9,14699951804999.994,13728054164999.996,eggs
051,Armenia,110,4081138.574142456,2725000.0000000005,41500115.00000002,67645187450000.04,5021513915000.003,4689512995000.003,eggs
752,Sweden,111,8113520.7712073885,11496999.99999999,149094245.69999987,243023620490999.8,18040403729699.984,16847649764099.986,eggs
112,Belarus,112,45818802.629314184,19041000.00000004,195520604.39999992,318698585171999.9,23657993132399.992,22093828297199.992,eggs
804,Ukraine,113,195126689.21698666,97389999.99999996,924328490.0000005,1506655438700000.8,111843747290000.05,104449119370000.05,eggs
616,Poland,114,145438473.6970787,55216999.999999836,0,0,0,0,eggs
040,Austria,115,17022902.545547485,7389999.999999992,134276300.00000006,218870369000000.1,16247432300000.006,15173221900000.006,eggs
348,Hungary,116,0,0,0,0,0,0,eggs
498,Moldova,117,35706389.75802612,3099000.000000001,34515422.40000003,56260138512000.05,4176366110400.0034,3900242731200.004,eggs
642,Romania,118,75441853.56287575,30837999.999999993,0,0,0,0,eggs
440,Lithuania,119,10316408.76041007,3231000.0000000014,0,0,0,0,eggs
428,Latvia,120,3872160.452697277,3207999.999999998,0,0,0,0,eggs
233,Estonia,121,2275501.002585888,653000.0000000002,10000303.200000005,16300494216000.008,1210036687200.0005,1130034261600.0005,eggs
276,Germany,122,139222582.6873932,49199999.999999896,966701280,15757230864e5,116970854880000,109237244640000,eggs
100,Bulgaria,123,12953840.849771976,6612000.000000007,0,0,0,0,eggs
300,Greece,124,32238949.801338196,6556000,0,0,0,0,eggs
792,Turkey,125,308120441.2272059,121302999.99999987,1236756866.8000047,2015913692884007.8,149647580882800.56,139753525948400.53,eggs
008,Albania,126,8843818.338873863,5005999.999999995,54239509.40000001,88410400322000.02,6562980637400.001,6129064562200.002,eggs
191,Croatia,127,9991372.25494957,3286999.999999998,0,0,0,0,eggs
756,Switzerland,128,10836556.547835112,3853999.999999995,66269144.60000003,108018705698000.06,8018566496600.004,7488413339800.005,eggs
442,Luxembourg,129,105053.83827590942,116000.00000000003,2186959.6000000006,3564744148000.0005,264622111600.00003,247126434800.00006,eggs
056,Belgium,130,35516698.22161484,16166999.999999998,0,0,0,0,eggs
528,Netherlands,131,107965703.70158386,52635000.000000045,0,0,0,0,eggs
620,Portugal,132,11903880.83583349,7351000.000000007,146234178.0999997,238361710302999.53,17694335550099.965,16524462125299.969,eggs
724,Spain,133,133540489.13240567,56859000.000000045,0,0,0,0,eggs
372,Ireland,134,10154998.337730408,4080000.000000001,0,0,0,0,eggs
540,France,135,496890.93889045715,193000.00000000003,2717459.3,4429458659000,328812575300,307072900900,eggs
090,Solomon Islands,136,177789.5971069336,131000,582177.1,948948673000,70443429100,65786012300.00001,eggs
554,New Zealand,137,20894898.58824539,4145000.000000003,68164524.9999998,111108175749999.69,8247907524999.977,7702591324999.979,eggs
036,Australia,138,87832299.87809287,16071999.999999909,241295364.79999906,393311444623998.5,29196739140799.887,27266376222399.9,eggs
144,Sri Lanka,139,16363035.712723494,7317000.000000001,104702611.50000003,170665256745000.03,12669015991500.002,11831395099500.004,eggs
156,China,140,4673302614.196342,3244511000.0000644,29824842916.399918,48614493953731864,3608805992884390,3370207249553191,eggs
158,Taiwan,141,90171115.73774147,43583000.00000001,424995266.19999963,692742283905999.4,51424427210199.95,48024465080599.96,eggs
380,Italy,142,137352017.26666853,46844000,0,0,0,0,eggs
208,Denmark,143,15900846.37621808,7300000.000000001,88998679.99999999,145067848399999.97,10768840279999.998,10056850840000,eggs
826,United Kingdom,144,156247025.8902521,56360999.99999993,773999976.8999991,1261619962346998.5,93653997204899.89,87461997389699.9,eggs
352,Iceland,145,219278.35172999173,202999.99999999977,4259995.600000005,6943792828000.009,515459467600.0006,481379502800.0006,eggs
031,Azerbaijan,146,31599301.326400757,14444999.999999985,114372621.0000003,186427372230000.47,13839087141000.035,12924106173000.033,eggs
268,Georgia,147,6685998.131254017,3095000.000000003,44183291.500000015,72018765145000.02,5346178271500.001,4992711939500.002,eggs
608,Philippines,148,162464912.0006485,111845999.9999999,605780305.1999991,987421897475998.6,73299416929199.89,68453174487599.91,eggs
458,Malaysia,149,284613069.3900776,103168999.99999988,774159542.1999998,1261880053785999.8,93673304606199.97,87480028268599.98,eggs
096,Brunei,150,18542044.8046875,1162999.9999999998,9800833.600000003,15975358768000.006,1185900865600.0002,1107494196800.0005,eggs
705,Slovenia,151,3448976.3005919456,1605000,0,0,0,0,eggs
246,Finland,152,7355733.1794409035,4208000.000000007,75846675.20000002,123630080576000.02,9177447699200.002,8570674297600.002,eggs
703,Slovakia,153,11642382.967467308,3251999.999999996,0,0,0,0,eggs
203,Czechia,154,21627011.563417435,5190999.999999995,0,0,0,0,eggs
232,Eritrea,155,1446948.1187934875,578000.0000000005,2197960.600000001,3582675778000.002,265953232600.00012,248369547800.00015,eggs
392,Japan,156,290719865.08745193,151488000,2632876588.800004,4291588839744006.5,318578067244800.44,297515054534400.44,eggs
600,Paraguay,157,17129873.257520437,10544999.999999998,112784047.5,183837997425000,13646869747500,12744597367500,eggs
887,Yemen,158,63915837.37477112,11984999.99999999,73901907.00000001,120460108410000.02,8942130747000.002,8350915491000.002,eggs
682,Saudi Arabia,159,184543297.71441382,32295999.99999998,350001440.7999998,570502348503999.6,42350174336799.97,39550162810399.98,eggs
010,Antarctica,160,0,0,0,0,0,0,eggs
-99,Northern Cyprus,161,0,0,0,0,0,0,eggs
196,Cyprus,162,1738424.35546875,760000,0,0,0,0,eggs
504,Morocco,163,188886887.7889328,14999999.999999987,415000499.999999,676450814999998.4,50215060499999.875,46895056499999.89,eggs
818,Egypt,164,142557599.03131104,44650000.000000186,602239200.000001,981649896000001.6,72870943200000.11,68053029600000.12,eggs
434,Libya,165,31344166.613307223,9708999.999999989,72023303.80000037,117397985194000.6,8714819759800.044,8138633329400.042,eggs
231,Ethiopia,166,60991001.46159172,10791000.000000041,50073477.3000005,81619767999000.83,6058890753300.062,5658302934900.058,eggs
262,Djibouti,167,0,0,0,0,0,0,eggs
-99,Somaliland,168,0,0,0,0,0,0,eggs
800,Uganda,169,33336319.52219054,7898999.999999996,44664895.50000013,72803779665000.2,5404452355500.016,5047133191500.015,eggs
646,Rwanda,170,4577249.311157227,1307999.9999999995,7699411.199999999,12550040256000,931628755200,870033465600,eggs
070,Bosnia and Herzegovina,171,14955274.285339355,3889999.999999998,24780077.999999974,40391527139999.95,2998389437999.9966,2800148813999.997,eggs
807,North Macedonia,172,1738989.5942382812,1187999.9999999995,8974389.6,14628255048000,1085901141600,1014106024800.0001,eggs
688,Republic of Serbia,173,15048567.381072998,8510000.000000004,85275306.00000025,138998748780000.42,10318312026000.031,9636109578000.03,eggs
499,Montenegro,174,618309.8840589523,537000,5675177.099999998,9250538672999.996,686696429099.9998,641295012299.9998,eggs
-99,Kosovo,175,0,0,0,0,0,0,eggs
780,Trinidad and Tobago,176,35011583.1953125,1487999.9999999998,5208297.599999999,8489525087999.997,630204009599.9998,588537628799.9999,eggs
728,South Sudan,177,0,0,0,0,0,0,eggs
