ISO_N3_EH,SOVEREIGNT,num,totalanimaldens_15,totalanimaldens_20,totalanimalvol_20,totalcalories_20,totalfats_20,totalprt_20,animal
140,Central African Republic,67,1007800.8152002096,601803.9999999997,19257.728000000006,62780193280.00002,5969895680.000002,2118350080.0000007,pigmeat
178,Republic of the Congo,68,103023.48183218762,36111.99999999998,1476.980799999996,4814957407.999987,457864047.99999875,162467887.99999955,pigmeat
266,Gabon,69,215167.72952336073,117894.99999999981,3548.6394999999934,11568564769.999979,1100078244.9999979,390350344.9999993,pigmeat
226,Equatorial Guinea,70,5710.319244503975,3797.9999999999995,175.46760000000003,572024376.0000001,54394956.00000001,19301436.000000004,pigmeat
894,Zambia,71,958633.2903746367,676734.0000000001,29776.296000000068,97070724960.00021,9230651760.000021,3275392560.000007,pigmeat
454,Malawi,72,3115253.0923271477,11889368.999999987,349547.44859999995,1139524682435.9998,108359709065.99998,38450219345.99999,pigmeat
508,Mozambique,73,1678173.9379642438,1128579.0000000002,96267.78869999989,313832991161.99963,29843014496.999966,10589456756.999989,pigmeat
748,eSwatini,74,32933.00055170059,28114.99999999997,1405.7500000000014,4582745000.000004,435782500.0000004,154632500.00000015,pigmeat
024,Angola,75,3123149.280148227,1736464.000000002,128151.04319999942,417772400831.9981,39726823391.999825,14096614751.999937,pigmeat
108,Burundi,76,572941.8901023865,141646.99999999983,9943.619400000005,32416199244.000015,3082522014.0000014,1093798134.0000005,pigmeat
376,Israel,77,191742.89518943802,183808.00000000003,15053.875199999991,49075633151.99997,4666701311.999997,1655926271.999999,pigmeat
422,Lebanon,78,7768.755653217435,13569,706.9449000000004,2304640374.0000014,219152919.00000012,77763939.00000004,pigmeat
450,Madagascar,79,1610630.4402651414,378027.99999999924,26461.960000000145,86265989600.00047,8203207600.000045,2910815600.000016,pigmeat
275,Israel,80,0,0,0,0,0,0,pigmeat
270,Gambia,81,14214.791974127293,15091,603.6400000000001,1967866400.0000002,187128400.00000003,66400400.00000001,pigmeat
788,Tunisia,82,5289.258784848993,2536.999999999993,125.32779999999978,408568627.99999934,38851617.99999993,13786057.999999978,pigmeat
012,Algeria,83,5046.425366616706,2866.000000000001,110.62760000000003,360645976.00000006,34294556.00000001,12169036.000000002,pigmeat
400,Jordan,84,0,0,0,0,0,0,pigmeat
784,United Arab Emirates,85,0,0,0,0,0,0,pigmeat
634,Qatar,86,0,0,0,0,0,0,pigmeat
414,Kuwait,87,0,0,0,0,0,0,pigmeat
368,Iraq,88,0,0,0,0,0,0,pigmeat
512,Oman,89,0,0,0,0,0,0,pigmeat
548,Vanuatu,90,52109.42022705078,59515.99999999997,3059.1224,9972739024.000002,948327944.0000001,336503464.00000006,pigmeat
