ISO_N3_EH,SOVEREIGNT,num,totalanimaldens_15,totalanimaldens_20,totalanimalvol_20,totalcalories_20,totalfats_20,totalprt_20,animal
417,Kyrgyzstan,106,5011241.867653087,2329999.999999993,67103.99999999974,197285759999.99924,14091839999.999945,16775999999.999935,sheepmeat
795,Turkmenistan,107,14561005.762006283,6639999.999999996,126823.99999999971,372862559999.99915,26633039999.99994,31705999999.999928,sheepmeat
364,Iran,108,43669017.59556222,7954533.999999966,151931.5994000004,446678902236.0012,31905635874.000084,37982899850.0001,sheepmeat
760,Syria,109,16579059.7588768,4127613.000000001,148181.30670000004,435653041698.0001,31118074407.00001,37045326675.000015,sheepmeat
051,Armenia,110,636726.6538829803,656110,10628.982000000002,31249207080.000004,2232086220.0000005,2657245500.0000005,sheepmeat
752,Sweden,111,523636.1939094755,257939.99999999994,5287.769999999998,15546043799.999994,1110431699.9999995,1321942499.9999995,sheepmeat
112,Belarus,112,85833.49995689094,74936.99999999978,1198.9920000000004,3525036480.000001,251788320.0000001,299748000.0000001,sheepmeat
804,Ukraine,113,807645.1057322174,398399.99999999977,6414.239999999998,18857865599.999992,1346990399.9999995,1603559999.9999995,sheepmeat
616,Poland,114,229160.003770113,66119.99999999991,1090.9799999999998,3207481199.9999995,229105799.99999997,272744999.99999994,sheepmeat
040,Austria,115,360189.17690086365,292999.9999999996,6563.200000000003,19295808000.000008,1378272000.0000005,1640800000.0000005,sheepmeat
348,Hungary,116,1146785.8270730972,57470.00000000003,1040.2069999999999,3058208579.9999995,218443469.99999997,260051749.99999994,sheepmeat
498,Moldova,117,577017.2057647705,113452,1849.2676000000001,5436846744,388346196,462316900,sheepmeat
642,Romania,118,9503391.467082024,5196960.000000011,50410.511999999806,148206905279.99942,10586207519.999958,12602627999.99995,sheepmeat
440,Lithuania,119,122886.67083482444,79499.9999999999,1176.5999999999985,3459203999.9999957,247085999.9999997,294149999.99999964,sheepmeat
428,Latvia,120,90806.0188960284,56870.00000000011,978.1640000000015,2875802160.0000043,205414440.0000003,244541000.00000036,sheepmeat
233,Estonia,121,70465.32671070099,17190.000000000015,369.58500000000004,1086579900.0000002,77612850.00000001,92396250.00000001,sheepmeat
276,Germany,122,1581144.1062355042,1669000.0000000014,40055.99999999997,117764639999.99991,8411759999.999993,10013999999.999992,sheepmeat
100,Bulgaria,123,1367775.0976643562,522899.9999999999,6431.669999999996,18909109799.99999,1350650699.9999993,1607917499.999999,sheepmeat
300,Greece,124,7875932.944076538,5387630.0000000065,60880.218999999975,178987843859.99994,12784845989.999994,15220054749.999994,sheepmeat
792,Turkey,125,30845621.090236545,15801020.999999966,346042.35989999893,1017364538105.997,72668895578.99979,86510589974.99974,sheepmeat
008,Albania,126,1906094.6366405487,1219264,15484.652800000003,45524879232.00001,3251777088.0000005,3871163200.000001,sheepmeat
191,Croatia,127,591049.2409315109,429400.0000000002,4981.040000000001,14644257600.000002,1046018400.0000001,1245260000.0000002,sheepmeat
756,Switzerland,128,356283.5064384937,234110.99999999997,5150.442000000001,15142299480.000002,1081592820.0000002,1287610500.0000002,sheepmeat
442,Luxembourg,129,9236.927196502686,2390,49.95099999999998,146855939.99999994,10489709.999999994,12487749.999999994,sheepmeat
056,Belgium,130,114396.49690547213,122719.99999999991,2650.7520000000004,7793210880.000001,556657920.0000001,662688000.0000001,sheepmeat
528,Netherlands,131,992573.8808097839,685340.0000000001,15899.887999999999,46745670720,3338976480,3974972000,sheepmeat
620,Portugal,132,1994615.7942495346,1214950.0000000012,14579.400000000009,42863436000.00002,3061674000.000002,3644850000.0000024,sheepmeat
724,Spain,133,16113420.529219404,9563679.999999983,114764.15999999999,337406630400,24100473600,28691040000,sheepmeat
372,Ireland,134,4278192.909992218,3111669.9999999963,66278.57099999991,194858998739.99973,13918499909.99998,16569642749.999977,sheepmeat
540,France,135,1837.6478199958801,741.0000000000001,12.004200000000004,35292348.000000015,2520882.000000001,3001050.000000001,sheepmeat
090,Solomon Islands,136,0,0,0,0,0,0,sheepmeat
554,New Zealand,137,28933706.573482335,22922982.99999999,458459.6600000001,1347871400400.0002,96276528600.00002,114614915000.00003,sheepmeat
036,Australia,138,69999952.813175,26563848.999999925,674721.7645999991,1983681987923.9973,141691570565.9998,168680441149.99976,sheepmeat
144,Sri Lanka,139,7058.989093171898,5266.999999999999,105.33999999999997,309699599.99999994,22121399.999999996,26334999.999999993,sheepmeat
156,China,140,162240253.3047484,176633573.99999946,2508196.7508000154,7374098447352.045,526721317668.0032,627049187700.0038,sheepmeat
158,Taiwan,141,0,0,0,0,0,0,sheepmeat
380,Italy,142,6984430.206224695,2846120.0000000005,29315.03599999998,86186205839.99992,6156157559.999995,7328758999.999994,sheepmeat
208,Denmark,143,129540.10577964783,70500.00000000003,1297.1999999999987,3813767999.999996,272411999.9999997,324299999.9999997,sheepmeat
826,United Kingdom,144,31726739.45995617,14493999.999999998,295677.59999999934,869292143999.998,62092295999.99986,73919399999.99983,sheepmeat
352,Iceland,145,451042.1264086962,534774.0000000002,9091.158000000021,26728004520.00006,1909143180.0000043,2272789500.0000052,sheepmeat
031,Azerbaijan,146,8269604.213516235,5962172.000000006,87047.71119999982,255920270927.99948,18280019351.99996,21761927799.999954,sheepmeat
268,Georgia,147,934393.9384338707,200454.99999999985,4891.102000000002,14379839880.000004,1027131420.0000004,1222775500.0000005,sheepmeat
608,Philippines,148,27718.261704127654,8971.99999999999,116.63599999999981,342909839.99999946,24493559.999999963,29158999.999999955,sheepmeat
458,Malaysia,149,145888.9437007656,41876.00000000001,2093.7999999999975,6155771999.999992,439697999.99999946,523449999.99999934,sheepmeat
096,Brunei,150,4305.791584715247,1347.0000000000007,29.633999999999997,87123959.99999999,6223139.999999999,7408499.999999998,sheepmeat
705,Slovenia,151,108881.92504119873,96020.00000000003,1401.8919999999994,4121562479.9999986,294397319.9999999,350472999.9999999,sheepmeat
246,Finland,152,147229.78237931756,69819.99999999994,1438.2920000000008,4228578480.0000024,302041320.0000002,359573000.0000002,sheepmeat
703,Slovakia,153,374246.68680763245,29670,421.3139999999997,1238663159.9999993,88475939.99999994,105328499.99999993,sheepmeat
203,Czechia,154,234715.56456184387,148720.00000000012,3405.687999999996,10012722719.999989,715194479.9999992,851421999.999999,sheepmeat
232,Eritrea,155,2248202.7999544144,671556.000000001,6715.5600000000095,19743746400.000027,1410267600.000002,1678890000.0000021,sheepmeat
392,Japan,156,13231.344798829406,6376.999999999981,204.70169999999874,601822997.9999963,42987356.99999974,51175424.99999969,sheepmeat
600,Paraguay,157,499322.4571068883,119581.00000000015,1757.8407000000009,5168051658.000002,369146547.0000002,439460175.0000002,sheepmeat
887,Yemen,158,9564808.558895111,5908622.999999996,64994.85299999981,191084867819.99945,13648919129.99996,16248713249.999952,sheepmeat
682,Saudi Arabia,159,9117802.559573598,8628974.999999965,180345.5775000002,530215997850.00055,37872571275.00004,45086394375.000046,sheepmeat
010,Antarctica,160,0,0,0,0,0,0,sheepmeat
-99,Northern Cyprus,161,0,0,0,0,0,0,sheepmeat
196,Cyprus,162,202641.8253326416,159070,2513.3060000000005,7389119640.000001,527794260.00000006,628326500.0000001,sheepmeat
504,Morocco,163,18443301.673742652,12736134.99999995,179579.50350000043,527963740290.0013,37711695735.00009,44894875875.00011,sheepmeat
818,Egypt,164,5355311.497127205,1354999.9999999974,54064.49999999994,158949629999.99982,11353544999.999987,13516124999.999985,sheepmeat
434,Libya,165,6663195.317664392,2022680.999999999,30340.214999999967,89200232099.99991,6371445149.999993,7585053749.999992,sheepmeat
231,Ethiopia,166,29016038.724555135,12826464.999999974,128264.64999999994,377098070999.9998,26935576499.999985,32066162499.99998,sheepmeat
262,Djibouti,167,447481.2183380127,214476.9999999999,2230.5607999999993,6557848751.999998,468417767.9999998,557640199.9999998,sheepmeat
-99,Somaliland,168,0,0,0,0,0,0,sheepmeat
800,Uganda,169,1937064.0232449723,419999.99999999953,5207.999999999996,15311519999.999989,1093679999.9999993,1301999999.999999,sheepmeat
646,Rwanda,170,694990.8748812675,71701.99999999999,3585.099999999999,10540193999.999998,752870999.9999999,896274999.9999998,sheepmeat
070,Bosnia and Herzegovina,171,1019668.0884399414,60126.99999999994,925.9557999999994,2722310051.9999986,194450717.99999988,231488949.99999985,sheepmeat
807,North Macedonia,172,721548.1489105225,127000.00000000006,3187.700000000001,9371838000.000004,669417000.0000002,796925000.0000002,sheepmeat
688,Republic of Serbia,173,1597095.3440628052,1355640.9999999995,29552.973800000007,86885742972.00002,6206124498.000001,7388243450.000002,sheepmeat
499,Montenegro,174,198054.95261383057,27256.999999999985,850.4183999999999,2500230095.9999995,178587863.99999997,212604599.99999994,sheepmeat
-99,Kosovo,175,0,0,0,0,0,0,sheepmeat
780,Trinidad and Tobago,176,12294.219673156738,14439.000000000004,124.17540000000001,365075676,26076834,31043850,sheepmeat
728,South Sudan,177,16955749.64098544,1346331.0000000012,16021.338900000015,47102736366.000046,3364481169.0000033,4005334725.000004,sheepmeat
